conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1894898975561732606,Thu Feb 27 09:02:18 +0000 2025,0,@TedInvestigasi WHO INILAH SUMBER BENCANA. APALAGI KMREN2 DEMOKRAT &amp; GENK2 ZUCKEBERG BILL GATES HABIS2AN KASI DANA CUMA UTK BIKIN VIRUS &amp; JUALAN VAKSIN,1895036727015981364,,TedInvestigasi,in,,0,1,1,https://x.com/undefined/status/1895036727015981364,183517457,
1894558506390548530,Wed Feb 26 01:22:01 +0000 2025,127, Bill Gates seorang Filantropis (dermawan) ? Big NO ‼️ Dia manusia ambisius culas licik. Tipikal sifat asli seorang zionis. INGAT!! Negara yg dia sumbang itulah target marketnya (IT product &amp; vaksin)️️ Indonesia salah satu target besarnya. https://t.co/ZepU863jWM,1894558506390548530,https://pbs.twimg.com/ext_tw_video_thumb/1894558461104721922/pu/img/DeFkbIEaNxKxmb6A.jpg,,in,,5,3,67,https://x.com/undefined/status/1894558506390548530,1254035776322453506,
1893562006642532761,Sun Feb 23 07:22:17 +0000 2025,0,Jangan percaya sama Orang ini..selama akhir zaman dtg banyak ajaran sesat bencana peperangan dll.orang ini pengen manusia mati daripd hidup demi uang melalui pandemi dan chip serta vaksin https://t.co/nBpB7fYbIb,1893562006642532761,,,in,,0,0,0,https://x.com/undefined/status/1893562006642532761,131720346,
1893454686226915754,Sun Feb 23 00:15:50 +0000 2025,0,Ada dan nyata tetapi tidak di akui pemerintah. di negara yang tingkat kebodohan di atas 58% ( Indonesia ) sangat mudah bagi pemerintah budi gunadi sadikin dan bill gates membuat tipuan tipuan untuk mengaburkan data kecelakaan akibat vaksin.,1893454686226915754,,,in,,0,0,0,https://x.com/undefined/status/1893454686226915754,1455432398892453888,
1892593193851433116,Thu Feb 20 15:12:34 +0000 2025,0,Biang kerok pandemi atau vaksin adalah dia apalagi dia setuju soal al dan chip ditubuh hingga nuklir diadakan. Lihat aja kasus covid dan vaksin dia yg membiayai semuanya https://t.co/fzPi8mt345,1892593193851433116,,,in,,0,0,0,https://x.com/undefined/status/1892593193851433116,1547194062121250816,
1891020495006654591,Sun Feb 16 07:58:03 +0000 2025,0,@RandomVall94498 @creepyroom Ada yang bilang namanya graphene oxide itu kan program si Bill Gates Bill Gates pernah bilang efek samping vaksin akan terlihat dalam 2 tahun ke depan ya ini udah lebih dari 2 tahun hasilnya ? Gangguan psikologis. Dulu aku ada videonya soal Bill Gates itu tapi kehapus.,1891034290000888176,,djedjeandrea,in,,0,0,0,https://x.com/undefined/status/1891034290000888176,805030097413545984,
1889438171081089436,Tue Feb 11 22:15:38 +0000 2025,9,@TedInvestigasi @StopPlandemit @dokter_kampung @hanan052020 @SumandoGaek @ThatSun510 @Faraz_kepri @inorii_yuzuriha @Sadewa_39 @pongrekundharma @Zlkh2021 @_Banyoe @z4iks OKT 2020 ! BILL GATES KUCURKAN DANA KE BIOFARMA UTK BIKIN VAKSIN POLIO nOPV2 https://t.co/x6af03TXSx,1889438171081089436,,TedInvestigasi,in,,1,0,4,https://x.com/undefined/status/1889438171081089436,1737248209066680320,
1888236588523815001,Sun Feb 09 17:49:44 +0000 2025,1,@IngridSiahaan @DS_yantie dalam vaksin covid ada microchip buatan Bill Gates,1888646478190846380,,IngridSiahaan,in,,0,0,0,https://x.com/undefined/status/1888646478190846380,42892427,
1888429949750534180,Sun Feb 09 14:41:14 +0000 2025,1,@TedInvestigasi Ada blessing in disguise USAID dihentikan sgh dana propaganda maling-penipu vaksin lumpuh gak punya duit. Pantes bajingan Bill Gates mewek mewek,1888599043011748029,,TedInvestigasi,in,,0,1,1,https://x.com/undefined/status/1888599043011748029,1689908947371925504,
1888454212700488165,Sun Feb 09 10:11:18 +0000 2025,3,@sarah_pndjtn @shda_agatha_ Dia merasa bisa jadi Tuhan segalanya mau dia atur hanya karena punya uang banyak. Inget pesan mantan Menkes JANGAN BELI VAKSIN BILL GATES Itu pesan kerasnya mantan menkes,1888531110591869399,,sarah_pndjtn,in,,1,1,5,https://x.com/undefined/status/1888531110591869399,1709123175450288128,
1888271103308763633,Sat Feb 08 16:58:08 +0000 2025,19,Kasih tau pak Prabowo bhw USAID juga merupakan kontributor utama inisiatif vaksin internasional Bill Gates Aliansi GAVI sjk didirikan di th 2000 kak GAVI Gates adalah salah 1 penerima suap eh Hibah USAID teratas di 2024. Cmiiw yes kak,1888271103308763633,,,in,,1,2,11,https://x.com/undefined/status/1888271103308763633,966143130,
1887827537205825957,Fri Feb 07 11:35:33 +0000 2025,0,Jangan bersandiwara...Dia sendiri yg membunuh manusia membuat wabah dan virus melalui vaksin..lihat wabah covid dan vaksin bukannya sembuh tapi banyak org gampng terserang penyakit..maka ini dia balik modal selama ini dia menyuap semua pejabat https://t.co/KXkcPsac5R,1887827537205825957,,,in,,0,0,0,https://x.com/undefined/status/1887827537205825957,131720346,
1887826735032603053,Fri Feb 07 11:32:22 +0000 2025,0,Kalo bersifat negatif seperti merencanakan wabah dan vaksin berupa virus dia akan mendanai yg penting uang kembali seperti merencanakan covid dan vaksin..setelah org di vaksin banyak org gampang sakit bahkan meninggal mendadak https://t.co/I0t6WkgAvI,1887826735032603053,,,in,,0,0,0,https://x.com/undefined/status/1887826735032603053,131720346,
1887826398590754870,Fri Feb 07 11:31:02 +0000 2025,0,Vaksin yg diberikan foundation ini lebih banyak org sakit apalagi dia yg merencanakan covid dan vaksin itu sama saja membunuh org hingga monkeypox. https://t.co/I0t6WkgAvI,1887826398590754870,,,in,,0,0,0,https://x.com/undefined/status/1887826398590754870,131720346,
1887399769729081410,Fri Feb 07 03:57:28 +0000 2025,2,@ThatSun510 @SumandoGaek @TedInvestigasi 4 OKT 2022 !!! VAKSIN nOPV2 merupakan hasil kerjasama BIO FARMA (INDONESIA) .. BILL GATES Foundation (BMGF) PATH dan WHO. BIO FARMA (INDONESIA) kini menjadi SUPPLIER UTAMA ... REFERENSI SAMPLING STRAIN POLIOVIRUS DARI SELURUH DUNIA https://t.co/JZZ753qVcT,1887712255707632021,,ThatSun510,in,,0,0,1,https://x.com/undefined/status/1887712255707632021,1737248209066680320,
1885745404542943540,Sat Feb 01 17:41:54 +0000 2025,0,Banyak pejabat lebih takut sama dia krn dia mengatur pejabat atau siapapun agar bisnis ilegal bisa sukses seperti covid vaksin al monkeypox hmpv dll.hingga nuklir Tanda Kiamat Kian Dekat Bill Gates Langsung Tunjuk Indonesia https://t.co/5LPbH9nyae,1885745404542943540,,,in,,0,0,0,https://x.com/undefined/status/1885745404542943540,131720346,
1594505145638789120,Thu Jan 30 02:27:56 +0000 2025,2,@menghanyurkan @SmudgeStan PENGADILAN ! : VAKSIN TETES POLIO BARU BILL GATES nOPV2 !!! 44 30 Ijin Yang Mulia vaksin nOPV2 kita dapat dari WHO jadi utk dokumen pengadaan dan pendanaan tidak ada di kami. Karena vaksin ini kita dapat dari WHO ...DARI BIOFARMA... Untuk poin ini.. https://t.co/B0ybEFkqQO ,1884790623372529670,,menghanyurkan,in,,0,0,5,https://x.com/undefined/status/1884790623372529670,1737248209066680320,
1593771684963971072,Thu Jan 30 02:19:24 +0000 2025,1,@oxfara Pada bulan OKTOBER 2022 ! Bill Gates mengumumkan $1 2 miliar untuk mengakhiri Polio di Afrika dan tepat 5 BULAN KEMUDIAN KASUS POLIO DI AFRIKA MELEDAK KARENA VAKSIN ORAL BARU YANG DIDANAI OLEH BILL GATES !!! https://t.co/nZPbpIlLVJ,1884788473741390273,,oxfara,in,,0,0,5,https://x.com/undefined/status/1884788473741390273,1737248209066680320,
1884575662935277799,Wed Jan 29 12:13:46 +0000 2025,0,Bill Gates Susun Perintah Eksekutif untuk Jadikan 'Keraguan terhadap Vaksin' sebagai Tindak Pidana di Amerika #STOPRACUNiWNIdanAnakAnakIndonesia CC: Presiden R.I. Bapak @prabowo @pongrekundharma @Dharma_bicara @dharmapongrekun @dpbicarafakta https://t.co/zobEnaxUyP,1884575662935277799,,,in,,0,0,0,https://x.com/undefined/status/1884575662935277799,609620003,
1884179252582732141,Tue Jan 28 09:58:34 +0000 2025,260,Bill Gates tertangkap kamera mengakui bahwa vaksin 'eksperimen' buatannya akan MENGUBAH DNA SELAMANYA. https://t.co/8J19KDTSrF,1884179252582732141,https://pbs.twimg.com/ext_tw_video_thumb/1884179204595671044/pu/img/yVO3PZJET3hPLrBz.jpg,,in,,11,11,195,https://x.com/undefined/status/1884179252582732141,1233304674561753088,
1882574378560594324,Sat Jan 25 12:41:05 +0000 2025,0,@b_budiman1956 @AdindaZahrany07 Pikir pake otak jgn cm bacot apa km salah satu dr org yg menerima uang haram dr bill gates ya? Kok otak nya bebal skali apakah karna kebanyakan vaksin? https://t.co/pdxjugnskC,1883132984288800830,,b_budiman1956,in,,0,0,0,https://x.com/undefined/status/1883132984288800830,1110254502894919680,
1882983924739231997,Sat Jan 25 02:53:48 +0000 2025,0,Aku gak tau apa Bill Gates dan kawan-kawan ini bodoh atau beneran gak liat. Atau mereka hidup di gelembung kecilnya sendiri. Sampai gak melihat masalahnya di negara sendiri. Atau emang ada kebutuhan menjual vaksin.,1882985190546624835,,royyana1304971,in,,0,1,0,https://x.com/undefined/status/1882985190546624835,1329190524897558530,
1881984176532144266,Wed Jan 22 15:22:26 +0000 2025,0,@VIVAcoid WHO cuma cecungut Bill Gates yg salah satumerupakan donatur terbesar untuk jual vaksin.,1882086427531628623,,VIVAcoid,in,,0,0,0,https://x.com/undefined/status/1882086427531628623,1743303979675922432,
1881923707012268086,Wed Jan 22 04:35:50 +0000 2025,0,intinya semua ini dikarenakan ada keterlibatan globalis sana apalagi Donald Trump sangat curiga dengan Bill Gates atas hal ini satu lagi RRC juga malah terlibat membuat vaksin berbahaya!,1881923707012268086,,,in,,0,0,0,https://x.com/undefined/status/1881923707012268086,1351032182391902211,
1881368983183728747,Mon Jan 20 15:51:34 +0000 2025,0,Semua bisnis tdk ada yg benar seperti menciptakan wabah dan vaksin maka ini dia tdk memikirkan soal technology..Dia lebih memuja setan dripd menyembah Tuhan Yesus. https://t.co/SmQvD7qgtN,1881368983183728747,,,in,,0,0,0,https://x.com/undefined/status/1881368983183728747,131720346,
1881089190030618859,Sun Jan 19 21:19:46 +0000 2025,4,26 April 2019 BILL &amp; MELINDA GATES ENTRUSTS new polio vaccine development to Bio Farma INDONESIA !!! nOPV2 !!! / BILL&amp;MELINDA GATES PERCAYAKAN Pengembangan Vaksin Polio Baru Kepada BIOFARMA INDONESIA !!! nOPV2 !!! https://t.co/2R8S0UgWji,1881089190030618859,,,in,,0,0,7,https://x.com/undefined/status/1881089190030618859,1737248209066680320,
1877537305071632684,Fri Jan 10 05:09:51 +0000 2025,1,@daddyyuki Exactly itu hanya virus yang ada di komputer Satan Bill Gates. Untuk menipu umat manusia seluruh dunia agar mau menerima senjata biologis (vaksin).,1877583610678477123,,daddyyuki,in,,0,0,0,https://x.com/undefined/status/1877583610678477123,1603657268574433280,
1876529092524421208,Wed Jan 08 00:38:15 +0000 2025,2,@geloraco Profesor dari Jerman yang bicara. Vaksin covid membahayakan. Silahkan simak vidio ini. menteri kesehatan titipan bill gates harus di usut sebab telah membahayakan rakyat. https://t.co/HQD9Y4XHH2,1876790487320772953,https://pbs.twimg.com/ext_tw_video_thumb/1876790080217677824/pu/img/2Tn1AkAga-XxoMoJ.jpg,geloraco,in,,0,0,2,https://x.com/undefined/status/1876790487320772953,1455432398892453888,
1876779921273483625,Tue Jan 07 23:56:16 +0000 2025,0,Vaksin covid kmrn (2020) bagi org barat kyk Aids. Knp ga tll ngefek bagi org timur? Sesederhana Bill Gates org barat mrk lbh pny bnyk data DNA org barat drpd org timur. Tp ga menutup kmgknan virus n vaksin trs dikembangkan shg ga pandang genetik bisa sm parahnya. ,1876779921273483625,,,in,,0,0,0,https://x.com/undefined/status/1876779921273483625,396606643,
1876435103502725484,Tue Jan 07 03:59:36 +0000 2025,0,@DokterTifa Mari suntik bill gates dengan vaksin buatan dia sendiri https://t.co/SG3dcfXw68,1876478768031940926,,DokterTifa,in,,0,0,0,https://x.com/undefined/status/1876478768031940926,40187038,
1876440750529122537,Tue Jan 07 03:09:57 +0000 2025,2,@CNNIndonesia INGAT YA GAYS. KEMENKES KITA ITU BOARD MEMBERNYA GAVI PUNYANYA BILL GATES YANG JUALAN VAKSIN. JADI DIA KONFLIK KEPENTINGAN TUH. PASANG DUA KAKI. JANGAN MAU DIBEGOIN https://t.co/okC52TPuJU,1876466275612020892,https://pbs.twimg.com/tweet_video_thumb/GgqMIQeaQAAD6iZ.jpg,CNNIndonesia,in,,0,1,0,https://x.com/undefined/status/1876466275612020892,1431972368138653703,
1876174876094132248,Mon Jan 06 07:52:02 +0000 2025,0,Aku gak akan mau vaksin ..gak akan mau aku jadi sumber uang buat kaum elit globalist Khususnya buat bill gates kaya https://t.co/8zLaml0J8f,1876174876094132248,,,in,,0,0,0,https://x.com/undefined/status/1876174876094132248,1816315834253627392,
1875364022989811997,Sat Jan 04 02:26:22 +0000 2025,0,@detikcom Pedagang vaksin sdh bersksi kembali. Hallo Bill Gates n Friends,1875368141020332436,,detikcom,in,,0,0,0,https://x.com/undefined/status/1875368141020332436,1743303979675922432,
1874686403235439093,Thu Jan 02 05:17:23 +0000 2025,0,Sama toh... Soros India sama sama pemuja Israel Mukidi juga selain sales kendaraan China dan sales vaksin Bill Gates. https://t.co/sYKdzoVhFK,1874686403235439093,https://pbs.twimg.com/media/GgQ5WWxbUAAsXB_.jpg,,in,,0,0,0,https://x.com/undefined/status/1874686403235439093,1272768497945178112,
1874395940922253429,Wed Jan 01 10:40:12 +0000 2025,0,@liputan6dotcom Sipenjual vaksin anak buah Bill Gates,1874405258233061728,,liputan6dotcom,in,,0,0,0,https://x.com/undefined/status/1874405258233061728,1743303979675922432,
1914936734946877441,Wed Apr 23 13:51:32 +0000 2025,0,@SeriusAmatX mRNA sebagai vaksin covid-19 juga sama. Kenapa FDA juga kecolongan? Tidak berani menghabisi pabrik vaksin mRNA..? Apalagi milik oligarki Amerika Bill Gates cs..!!!???,1915040848359874814,,SeriusAmatX,in,,0,0,0,https://x.com/undefined/status/1915040848359874814,50580519,
1914486912339079305,Tue Apr 22 01:10:24 +0000 2025,0,Vaksin yang dikembangkan oleh GlaxoSmithKline dalam kemitraan dengan Inisiatif Vaksin Malaria PATH dan didanai oleh organisasi seperti Yayasan Bill &amp; Melinda Gates menawarkan perlindungan parsial terhadap Plasmodium falciparum parasit malaria paling mematikan yang lazim di,1914486916478853606,,Pelaripalsu,in,,0,1,0,https://x.com/undefined/status/1914486916478853606,232012119,
1910306986857725958,Thu Apr 10 15:37:41 +0000 2025,1,@solehsolihun Niat baik bill gates niat baik bnyk korban di afrika berkat vaksin mematikan ny Niat baik rosthchild rockfeller foundation dlam program ny mau mempersempit umat manusia mnjdi 500 jt org saja,1910356519495094759,,solehsolihun,in,,0,0,0,https://x.com/undefined/status/1910356519495094759,1875028909366104064,
1909797079452729384,Thu Apr 10 08:07:34 +0000 2025,0,@lrspetiterose @goodnsugarfree @FessPonti Bill gates dan keluarganya tdk pernah pakai masker tdk pernah di vaksin mereka sekeluarga SEHAT hingga sekarang Luhut juga dan banyak tokoh2 jahat di Dunia yg memproklamirkan covid itu mereka sehat. Kita aja yg bodoh mau dibodohi mereka. Berfikir seblm ikuti saran dokter itu.,1910243243553697998,,Sh4d4mhu53n,in,,0,1,0,https://x.com/undefined/status/1910243243553697998,1603809754480271360,
1909661978357883302,Tue Apr 08 17:37:50 +0000 2025,0,Ramalan dia adalah rencana jahat seperti covid vaksin al dlll demi uang dan ajaran yg tdk benar... Bill Gates Ramal Manusia Tak Lagi Dibutuhkan di Pekerjaan Ini Sumber: CNBC Indonesia https://t.co/AtFnBxt5Qn,1909661978357883302,,,in,,0,0,0,https://x.com/undefined/status/1909661978357883302,131720346,
1909615428269191281,Tue Apr 08 14:32:51 +0000 2025,0,Sijil vaksin di zaman Uthmaniyyah pada awal 1900 dikeluarkan di Istanbul. Sumber: Bahtiyar Sahaf Sijil Vaksodom di zaman Uthmaniyyah pada awal 1900 dikeluarkan di Istanbul. Bill gates in 2020 travel back in time to year 1900 to Vaksodom the ottomans https://t.co/9Sk6dutSXW,1909615428269191281,https://pbs.twimg.com/media/GoBQ_DMbwAIdMf_.jpg,,in,,0,59,0,https://x.com/undefined/status/1909615428269191281,1785638684517363712,
1908930923317600389,Sun Apr 06 17:12:52 +0000 2025,0,Al itu dibuat oleh manusia dan manusia tercipta oleh Tuhan Yesus tapi pengusaha ini selalu membuat manusia berkurang seperti dibuatlah virus dan vaksin agar manusia cepat mati atau menderita https://t.co/Zx5Cewu41W,1908930923317600389,,,in,,0,0,0,https://x.com/undefined/status/1908930923317600389,131720346,
1905591400948769272,Sat Mar 29 21:29:09 +0000 2025,1,@ngantuk420341 @fs2108 @8Madridista_ @ainurohman Tidak ada bukti kredibel bahwa Bill Gates berperan dalam menyebabkan pandemi COVID-19. Yayasan Gates mendanai respons global seperti vaksin tapi teori konspirasi yang mengaitkannya dengan asal pandemi tidak berdasar. Virus kemungkinan berasal dari alam bukan buatan Gates.,1906096314070270431,,ngantuk420341,in,,0,0,0,https://x.com/undefined/status/1906096314070270431,1720665183188922368,
1902336708945047583,Wed Mar 19 22:20:57 +0000 2025,0,@Pointereseveren @Bang_Ramzan Saya setuju dengan Grok bahwa teori konspirasi tentang Bill Gates dan yayasannya yang mengendalikan populasi melalui rekayasa genetika tidak berdasar. Penelitian menunjukkan fokus mereka adalah kesehatan global seperti vaksin dan pemberantasan penyakit bukan manipulasi genetik,1902485470623256759,,Pointereseveren,in,,0,0,0,https://x.com/undefined/status/1902485470623256759,1720665183188922368,
1902336708945047583,Wed Mar 19 22:19:56 +0000 2025,0,@Pointereseveren @Bang_Ramzan Teori konspirasi tentang Bill and Melinda Gates Foundation yang mengendalikan kesehatan rekayasa genetik dan membuat kaum jadi idiot untuk budak globalis tidak didukung bukti kredibel. Yayasan ini fokus pada kesehatan global seperti vaksin dan eradikasi penyakit bukan,1902485215643374079,,Pointereseveren,in,,0,1,0,https://x.com/undefined/status/1902485215643374079,1720665183188922368,
1901607467555139879,Mon Mar 17 12:12:05 +0000 2025,4,Sania Nishtar CEO Gavi Aliansi Vaksin Bill Gates mengucapkan terima kasih kepada para donatur di forum WEF dan berjanji akan melakukan vaksinasi lebih banyak dan lebih cepat di th 2026. https://t.co/4pr6MVEJJC,1901607467555139879,https://pbs.twimg.com/ext_tw_video_thumb/1901607077996539904/pu/img/rBRlB-SGJ7mtVDPA.jpg,,in,,1,1,2,https://x.com/undefined/status/1901607467555139879,1233304674561753088,
1901397856126411165,Sun Mar 16 22:19:09 +0000 2025,0, Global Alliance for Vaccines and Immunization Sania Nishtar CEO Gavi Aliansi Vaksin Bill Gates mengucapkan terima kasih kepada para donatur di forum WEF dan berjanji akan melakukan vaksinasi lebih banyak dan lebih cepat di th 2026 https://t.co/cSDV8Q4Alz,1901397856126411165,https://pbs.twimg.com/ext_tw_video_thumb/1901397813701099520/pu/img/nl36JMlAPgUTyQ6P.jpg,,in,,0,0,0,https://x.com/undefined/status/1901397856126411165,1036477188025987073,
1899885464729116694,Wed Mar 12 18:15:36 +0000 2025,0,@s_nakotomo @prabowo Bill Gates: Memberikan uang untuk mendukung program demografi dengan dalih kesehatan Anthony Fauci: Mengawasi penggeledahan ilegal berbohong kepada publik dan menutupi kematian akibat VAKSIN.,1899887009923269034,,Jtd_Corporation,in,,0,0,0,https://x.com/undefined/status/1899887009923269034,1097810314416906240,
1899255284675293602,Tue Mar 11 00:25:20 +0000 2025,263,Terungkap: Bill Gates bayar jutaan USD ke media untuk promosi vaksin dan tutupi bahayanya dulu hoax kini fakta!,1899255284675293602,,,in,,4,5,173,https://x.com/undefined/status/1899255284675293602,1613929735020773376,
1898917516673794366,Mon Mar 10 02:03:10 +0000 2025,1, Anda telah menginvestasikan lebih dari $10 MILIAR DOLAR dalam vaksinasi selama 2 dekade terakhir... Mereka adalah investasi terbaik yang pernah saya buat... Lebih dari 100 JUTA orang telah terluka atau dibunuh oleh 'Vaksin Covid' yang didukung oleh Bill Gates Dr. Fauci ..,1898917516673794366,,,in,,0,0,0,https://x.com/undefined/status/1898917516673794366,884259055878918144,
1896709683056165093,Mon Mar 03 23:50:02 +0000 2025,1,Bill Gates masih terobsesi dengan isu pandemic dan vaksin setelah Corona Virus Spread over. Industri farmasi dibawah Foundationnya untung besar Filantropis ini masih mengisyaratkan adanya ancaman pandemi lainnya... wow,1896709683056165093,,,in,,0,0,0,https://x.com/undefined/status/1896709683056165093,1106599812604911616,
1896040586349854760,Mon Mar 03 10:00:10 +0000 2025,0,@BramantyaNigel @vmastratocaster @mcrcheen @ardisatriawan Penyakit bisa dibikin dong Ngerti nggak ??? Emang yang kemarin itu Nggak sengaja punya satu dunia disuruh divax karena satu virus itu Nggak ada sengaja bill gates aja udah prediksi yah dia sangat banyak duitnya udah invest untuk pabrik vaksin Nggak ada virus Nggak cuan,1896500841840083138,,BramantyaNigel,in,,0,0,0,https://x.com/undefined/status/1896500841840083138,1311671526379446273,
1938959430655320152,Sun Jun 29 02:41:42 +0000 2025,3,@tanyarlfes Halah hoax di Singapore Malaysia aja fine fine aja kok. Mau pengalihan isu aja atau mau jualan vaksin lagi buatan bill gates? Gathel gathel pemerintah tolol,1939152266587709687,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1939152266587709687,1793129569429733376,
1938958663802331252,Sun Jun 29 02:38:03 +0000 2025,0,@txtdrimedia Si bill gates dateng ke indo jualan vaksin,1939151348689444995,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1939151348689444995,1182793201624612864,
1938963101455671718,Sat Jun 28 15:57:35 +0000 2025,0,@Monyetth ini sejenis gk sama vaksin yg bill gates feat wowo?,1938990168192753854,,Kucyngs,in,,0,1,0,https://x.com/undefined/status/1938990168192753854,1918151421490544642,
1917987275260215400,Sat Jun 28 00:45:36 +0000 2025,0,⭐️ @Real_JFK_Jr_ MEMBEKUKAN Semua Dana #AmerikaSerikat untuk @gavi milik @BillGates Deep State Medis Baru Saja TERPUTUS RFK Jr. telah mencabutnya. Benteng vaksin global milik Bill Gates GAVI HABIS. Di bawah pemerintahan baru Presiden @realDonaldTrump @POTUS setiap,1938760660021919851,,PurbaTrouper,in,,0,1,0,https://x.com/undefined/status/1938760660021919851,15398472,
1938539644351893858,Fri Jun 27 10:07:22 +0000 2025,0,Inilah keinginan bill gates dan elite global agar manusia berkurang dgn cara virus berupa vaksin dan wabah buatan serta nyamuk buatan. Krisis Baru Hantam Dunia Manusia di Ambang Kehancuran https://t.co/Rm2u4Nb0nC,1938539644351893858,,,in,,0,0,0,https://x.com/undefined/status/1938539644351893858,131720346,
1938538454893400301,Fri Jun 27 10:02:38 +0000 2025,0,Dia rela merogoh kocek sampe ratusan triliun utk mensukseskan al chip dan robot dgn cara membuat wabah virus vaksin..dia mencari sasaran yg bisa disuap seperti org2 tdk mampu. Bill Gates Ungkap 3 Pekerjaan yang Kebal dari Pengaruh AI https://t.co/RXu2rdcDwE,1938538454893400301,,,in,,0,0,0,https://x.com/undefined/status/1938538454893400301,131720346,
1938450908272333113,Fri Jun 27 04:14:45 +0000 2025,0,Benar kata kami utk mensukseskan al dia membuat Wabah Covid dan Virus berupa Vaksin agar manusia berkurang dan menderita 3 Pekerjaan Paling Kebal AI Menurut Bill Gates https://t.co/Fn7uoI8eUf,1938450908272333113,,,in,,0,0,0,https://x.com/undefined/status/1938450908272333113,1547194062121250816,
1938287907090895116,Thu Jun 26 17:27:03 +0000 2025,0,Buat sahabat yang mau jadi kelinci percobaan vaksin Bill gates beware becarefull !!!,1938287907090895116,,,in,,0,0,0,https://x.com/undefined/status/1938287907090895116,1610859245007949824,
1937819027751251985,Wed Jun 25 10:23:53 +0000 2025,1,Anggota DPRD Jatim Ma mulah Harun meminta pemerintah tidak gegabah dalam mengadopsi vaksin TBC dari Bill Gates. Ia menekankan pentingnya data dan kajian yang transparan agar masyarakat tidak menjadi objek uji coba. #FraksiPKBJatim #PKBJatimPeduli #JatimLebihBaik #BersamaPKB https://t.co/Fhjh39mLH8,1937819027751251985,https://pbs.twimg.com/media/GuSEIsWacAAn4wN.jpg,,in,,0,0,0,https://x.com/undefined/status/1937819027751251985,455614713,
1937727779388494209,Wed Jun 25 04:59:23 +0000 2025,12,@creepyroom Daripada bundir mending ikut daftar sebagai salah satu peserta uji coba vaksi tbc bill gates atau vaksin yang lainnya malah akan lebih bermanfaat dan berguna bagi kehidupan. Mungkin tubuhnya bisa dijadikan sebagai kadaver untuk fakultas kedokteran aja itu,1937737363771523127,,creepyroom,in,,0,0,0,https://x.com/undefined/status/1937737363771523127,2293604340,
1929756164465865154,Wed Jun 25 03:52:39 +0000 2025,1,@twiAbcXyz @MiraninonLita @z4iks Istilah antek asing dalam konteks ini merujuk pada kekhawatiran tentang pengaruh asing seperti Bill &amp; Melinda Gates Foundation di sektor kesehatan Indonesia khususnya vaksinasi. Yayasan Gates mendukung produksi vaksin polio dan uji coba vaksin TBC dengan dana lebih dari,1937720567748264323,,,in,,0,0,0,https://x.com/undefined/status/1937720567748264323,1720665183188922368,
1937329803117691324,Tue Jun 24 11:38:49 +0000 2025,4,@Arkana_Buana @feroferraferri @RickyKardjono @Hermoyliana @EviDrajat @Hanz1843454 @Yoen__AR @GM_Warrios @_riverheaven @JowoNgalam @Jokond0 @B4r4_Akbar @Mamamochi1 Namboru @Mamamochi1 sdg nunggu antri suntik vaksin Bill Gates,1937475495752528383,,Arkana_Buana,in,,0,0,0,https://x.com/undefined/status/1937475495752528383,1741650995313295360,
1937452456541323637,Tue Jun 24 10:36:59 +0000 2025,10,@apralzolam klo bagi orang penganut konspirasi tb naik pasti karena bill gates yg mau uji coba vaksin tb ,1937459936805744695,,apralzolam,in,,0,1,0,https://x.com/undefined/status/1937459936805744695,175269403,
1936819127576047631,Tue Jun 24 05:00:02 +0000 2025,0,@coyquet Tanya ama kementerian kesehatannya... Wong menterinya melacur ke bill gates buat bunuh warga dengan dalih vaksin TBC,1937375140708487657,,coyquet,in,,0,0,0,https://x.com/undefined/status/1937375140708487657,1604676088889626624,
1937125613963522154,Mon Jun 23 12:28:31 +0000 2025,0,Sejak ada masalah ini langsung bill gates turun ke lapangan dan memberikan bantuan sekalian mempromosikan vaksin tbc dan wabah covid... https://t.co/hEN9wkb0Sg,1937125613963522154,,,in,,0,0,0,https://x.com/undefined/status/1937125613963522154,1547194062121250816,
1937112462534561796,Mon Jun 23 11:36:15 +0000 2025,0,Bagi Pemilik Sekolah Pengusaha dan pemilik Univ dll Jangan memaksa anak didik atau karyawan harus disuntik vaksin tbc karena perintah pejabat..Mereka tidak dipikirkan nyawa manusia hanya dipikirkan uang dari Bill Gates..1 org anda memaksa karma akan berlipat ganda.,1937112462534561796,,,in,,0,0,0,https://x.com/undefined/status/1937112462534561796,1547194062121250816,
1936775900592488771,Sun Jun 22 13:18:52 +0000 2025,0,INDONESIA TEMPAT PERCOBAAN VAKSIN... RAKYAT DI JADIKAN KELINCI PERCOBAAN... PEMERINTAH DAPAT DANA HIBAH BERAPA DARI BILL GATES??. @prabowo @mohmahfudmd https://t.co/ZXM1PO9qo2,1936775900592488771,,,in,,0,0,0,https://x.com/undefined/status/1936775900592488771,891883949571457024,
